,Unique_Game_ID,Year,Round,game_id,Home_Team,Home_Score,Away_Team,Away_Score,player_name,Team,Kicks,Handballs,Disposals,Contested_Possessions,Uncontested_Possessions,Disposal_Efficiency,Clangers,Marks,Contested_Marks,Marks_Inside_50,Hit_Outs,Clearances,Centre_clearances,Stoppages,Rebound_50,Frees_For,Frees_Against,Tackles,One_Percenters,Bounces,Inside_50s,Goals,Behinds,Goal_Assists,Goal_Percentage,Time_On_Ground_Percentage,AFL_Fantasy_Points,Champion_Data_Rating,Tackles_50,Metres_Gained,Score_Involvements,Predicted_Votes,prediction0,prediction1,prediction2,prediction3
59,1388,2019,1,2,COLL,65,GEEL,72,Brodie Grundy,COLL,10,8,18,14,3,55.6,6,2,0,0,34,7,4,3,2,3,5,2,1,0,1,0,2,0,0,86,84,5.2,0,79,6,0.0,0.999639896836868,8.162569830978136e-05,0.0002771686571547358,1.3088076674595448e-06
60,1388,2019,1,2,COLL,65,GEEL,72,Jamie Elliott,COLL,7,1,8,2,6,100.0,1,6,1,1,0,1,0,1,0,0,0,5,1,0,2,3,0,1,100,74,79,13.1,5,185,6,0.0,0.9999317310618657,1.3210250352289962e-05,5.500787305220824e-05,5.0814729593005277e-08
61,1388,2019,1,2,COLL,65,GEEL,72,Brody Mihocek,COLL,9,5,14,5,8,78.6,4,5,1,0,0,0,0,0,0,1,1,0,2,0,3,0,0,1,0,84,50,7.9,0,338,4,0.0,0.9999650307354875,3.4958392210857846e-05,1.0869258457373041e-08,3.0432147442090667e-12
62,1388,2019,1,2,COLL,65,GEEL,72,Travis Varcoe,COLL,2,7,9,2,7,100.0,4,4,0,1,0,0,0,0,0,0,3,4,1,0,2,0,0,1,0,70,39,1.8,4,37,1,0.0,0.9998163901842667,0.00018360981573235373,6.632979859712065e-16,1.7627028913561057e-16
63,1388,2019,1,2,COLL,65,GEEL,72,Josh Thomas,COLL,6,10,16,4,12,68.8,2,2,0,0,0,1,0,1,0,0,1,1,0,0,3,0,0,1,0,74,45,5.1,1,120,5,0.0,0.9992906979711257,0.0007092951969496841,2.5430734345630738e-09,4.288851193362102e-09
64,1388,2019,1,2,COLL,65,GEEL,72,Darcy Moore,COLL,13,3,16,4,5,81.3,5,4,2,0,0,0,0,0,7,1,2,0,12,0,2,0,0,0,0,92,52,10.1,0,378,0,0.0,0.9834492215950489,0.016478431865928192,6.437753688440894e-05,7.969002138771657e-06
65,1388,2019,1,2,COLL,65,GEEL,72,Chris Mayne,COLL,14,8,22,6,15,72.7,2,6,0,0,0,2,0,2,1,2,0,2,1,1,4,0,0,0,0,90,86,9.8,0,330,3,0.0,0.9975491046563946,0.0019369840419968885,0.0003681266850890685,0.00014578461651953796
66,1388,2019,1,2,COLL,65,GEEL,72,Tom Atkins,GEEL,5,4,9,4,5,77.8,4,2,0,0,0,0,0,0,0,1,2,5,1,0,3,0,0,2,0,81,44,5.1,5,125,4,0.0,0.9999589630803615,4.103581515605554e-05,1.1043321064337532e-09,1.5023293552920138e-13
67,1388,2019,1,2,COLL,65,GEEL,72,Jake Kolodjashnij,GEEL,5,4,9,5,4,88.9,1,1,0,0,0,0,0,0,2,1,0,3,3,0,2,0,0,0,0,82,39,5.7,0,175,2,0.0,0.9996793672601436,0.00032063182467071517,1.8540386034702488e-16,9.151854116388477e-10
68,1388,2019,1,2,COLL,65,GEEL,72,Patrick Dangerfield,GEEL,16,11,27,10,17,59.3,6,5,1,4,0,5,0,5,1,1,1,3,4,0,6,1,2,0,20,87,103,8.7,1,509,8,0.0,0.7576070632321095,0.1063389015167498,0.07313595245069393,0.06291808280044682
